Index,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27
237690,95634.11772251129,95582.32128620148,95651.56698226929,95802.14321613312,96083.8720202446
240810,39226.18180513382,39346.784353256226,39423.98726940155,39443.89522075653,39415.471255779266
241560,40170.31192779541,40031.33624792099,39890.23715257645,39747.342467308044,39577.78215408325
243070,41441.09785556793,41253.64124774933,41072.11530208588,40903.53101491928,40745.16147375107
247540,463550.50802230835,465753.048658371,467914.25347328186,469269.0670490265,469809.889793396
251270,89033.15663337708,88370.58395147324,87774.95473623276,87256.48373365402,86792.06669330597
252670,6246.646866202354,6246.952340006828,6247.101351618767,6247.358396649361,6247.891113162041
253450,83147.794008255,82684.63611602783,82254.29058074951,81852.36155986786,81483.34175348282
256840,10103.495791554451,10034.88339483738,9956.078603863716,9870.490059256554,9807.085618376732
263720,29182.540252804756,28886.26791536808,28601.663187146187,28316.618874669075,28070.06798684597
263750,72675.22811889648,71861.53531074524,71139.46229219437,70525.81757307053,70043.25836896896
267250,58214.448392391205,58324.29975271225,58362.65534162521,58371.402323246,58370.254933834076
267980,68201.80267095566,68017.99684762955,67865.48346281052,67741.9900894165,67651.6517996788
268600,28690.332546830177,28673.59109222889,28686.76371872425,28687.49015033245,28683.18371474743
271560,91126.9560456276,91484.52430963516,91741.72580242157,91950.55812597275,92116.22923612595
272210,15153.19012105465,15146.816149353981,15137.17882335186,15126.74055993557,15127.422288060188
272290,48407.15974569321,48275.83581209183,48099.24215078354,47871.4257478714,47619.20124292374
273130,103174.03078079224,103174.92485046387,103177.7560710907,103196.47192955017,103217.39315986633
278280,274006.75415992737,274951.2791633606,275660.2466106415,275943.21966171265,275789.38007354736
278530,11015.096679329872,11013.055220246315,11008.759960532188,11002.833023667336,10995.188727974892
282330,185845.44956684113,185702.81565189362,185519.4717645645,185592.6364660263,185798.91324043274
285130,125199.66065883636,125126.48105621338,125053.7633895874,124923.34842681885,124822.66128063202
287410,7769.720628857613,7756.3319355249405,7752.129808068275,7752.882316708565,7761.383429169655
290510,7138.28019797802,7131.779566407204,7125.223055481911,7118.521258234978,7112.002000212669
290650,39601.847529411316,39515.674114227295,39390.82473516464,39312.079548835754,39313.73357772827
292150,10845.398530364037,10843.446478247643,10837.2513204813,10826.74227654934,10812.031105160713
293490,61155.907809734344,60978.248715400696,60828.61125469208,60730.889439582825,60702.45802402496
293780,18605.45761883259,18566.282466053963,18533.66754949093,18500.00210106373,18481.122329831123
294090,21689.174696803093,21695.194765925407,21719.38680112362,21736.46353185177,21750.638261437416
294870,14085.730537772179,14020.973816514015,13960.285112261772,13901.205733418465,13849.141076207161
298000,216121.49477005005,215068.87674331665,214771.89660072327,215229.794383049,216069.757938385
298020,382313.3111000061,380520.4629898071,379363.5368347168,379083.0671787262,379577.78573036194
298050,463499.90367889404,463641.4051055908,464075.62494277954,464741.7664527893,466035.03823280334
298380,23246.200755238533,23182.852193713188,23145.461454987526,23125.464096665382,23130.374029278755
299030,59549.62223768234,59559.44210290909,59612.48278617859,59668.414294719696,59712.94641494751
299660,24158.967658877373,24063.83864581585,23981.595411896706,23894.110694527626,23816.009983420372
299900,31275.35432577133,31125.212088227272,31033.05958211422,31010.562554001808,31052.2373765707
307950,129634.7975730896,129699.58782196045,129816.04039669037,129961.07339859009,130120.24760246277
314130,23603.858426213264,23406.067863106728,23234.14944112301,23083.18205177784,22980.14797270298
316140,14564.329758286476,14526.387676596642,14503.257349133492,14489.153400063515,14476.606622338295
319400,6461.484357714653,6460.694596171379,6460.251286625862,6458.15022289753,6460.6014639139175
319660,47855.65286874771,47820.82885503769,47726.8323302269,47588.43034505844,47421.783208847046
321550,15828.369185328484,15808.87846648693,15797.85905778408,15784.123912453651,15771.886333823204
323990,44959.27691459656,45041.15879535675,45135.45334339142,45185.75966358185,45228.831470012665
326030,87780.4160118103,87714.70934152603,87629.86212968826,87567.98505783081,87556.3845038414
330590,6953.435018658638,6953.829899430275,6954.321637749672,6954.8022001981735,6955.670192837715
330860,42665.42196273804,42634.2710852623,42588.09983730316,42523.94288778305,42446.97839021683
336260,37127.43520736694,37126.392126083374,37131.72674179077,37120.409309864044,37098.02031517029
336370,66929.53407764435,66957.9803943634,66901.0654091835,66745.66119909286,66444.62794065475
347860,20842.87814795971,20689.85439836979,20548.64354431629,20412.178710103035,20291.050896048546
348150,15885.664150118828,15840.904787182808,15809.396281838417,15777.194872498512,15750.033780932426
348210,68237.94543743134,68271.53265476227,68260.83362102509,68211.3841176033,68146.86208963394
352820,239103.24275493622,237261.69764995575,235556.9154024124,233979.35926914215,232497.61760234833
357780,245396.7183828354,247692.92771816254,249756.05309009552,251379.63891029358,253133.08835029602
363280,24871.32139503956,24827.158078551292,24786.988273262978,24750.01849234104,24718.353524804115
950130,16196.342185139656,16243.839636445045,16267.435625195503,16274.156048893929,16258.591786026955
