Index,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27
263750,60201.708596121854,61220.70502846413,60770.75535909925,63059.09052533316,63426.72899014252
267250,60050.61377980627,58583.00710466637,57819.95216746409,57942.15761519364,58297.67531682372
267980,64971.577183148795,65929.6138651419,65498.452376049805,66515.7500126773,66342.68688637203
268600,28780.279163905958,29323.62518384856,28825.696991129404,28499.86318526219,28570.27309608192
271560,95518.82453064459,95972.9133644757,93728.21908279555,94508.91969040742,95023.46844090664
272210,15311.31040987475,15526.127864244594,15314.08677447521,15567.024395359484,15722.501235567239
272290,45482.6678436636,45991.44254364635,43612.84067657664,43708.63209324895,42910.040177173585
273130,103274.85490442127,103327.83278248191,103458.89844598642,103763.56270494609,103595.72929592628
278280,283427.8746450215,280936.7397190597,274543.0345270915,270389.6094623975,266195.5576017866
278530,11609.453453027922,11644.147320785718,11476.318184969128,11503.4606993288,11475.53636455715
282330,184751.71706891406,182975.3591934299,183889.13999790332,191497.92701816635,188192.38835640886
285130,124347.62120588047,127080.8049699789,122892.86942066801,123690.43622423313,124754.35977253484
287410,8176.99057413416,8472.977307077137,8389.390958223978,8609.631582469034,8722.556526233951
290510,6097.324721885295,6060.203311514628,5975.29598321178,6003.671341303087,6026.998395093906
290650,38283.58670921208,36384.36346842907,38103.42740138485,39258.00491978828,39869.41800459533
292150,11451.079246820062,11492.707031678397,11257.654763581415,11247.726924773147,11148.668824829372
293490,58607.131050755575,58615.816618433106,58137.798282029195,60396.298950519624,59781.32265521143
293780,18459.255935209534,18781.378157501265,18387.716908446615,18555.697583351597,18857.2291154802
294090,22342.835088764125,22619.80129740555,22380.153417884485,22235.534115756684,22115.618146908488
294870,13449.443249935703,13663.372820757042,13510.900787979412,13578.256823312018,13805.823165201644
298000,204522.0143299451,210768.67951272798,222097.64364562166,228515.43305256823,228328.74477943836
298020,370835.43100833613,375510.5014641471,379576.6906977128,392436.7682931934,392036.79044853384
298050,470977.1728247238,474874.1855202132,467178.7481002476,478531.02585748676,489573.07128276385
298380,22475.588035288987,23073.702961774045,22792.705022265356,23119.42516345387,23286.29146795887
299030,59718.737653583106,59724.712005790156,60102.515960008,60155.979409215906,59470.22376121639
299660,23382.95941958626,23472.657515101557,22815.219426749674,23119.86848446337,23105.13320919209
299900,29671.118113481836,29619.432707746753,30540.369050152345,31745.3685391463,32266.94977026297
307950,128369.29105287809,132293.69253294863,129740.78980436394,132977.51680719818,131295.9622568897
314130,20523.436945896246,21071.735312814846,20760.85571492343,21478.190168454174,22340.45290742389
316140,14611.968991430253,14512.418192029529,14774.404591734625,14795.15011198041,14831.38994687917
319400,3512.9366899753713,3586.635295080458,3635.1285370774963,3923.10697304947,3843.1747743692144
319660,47077.69217527382,47014.54859104647,45041.26124590418,44918.15086273291,44319.300205465675
321550,15838.40556271845,16212.964067357407,16007.602773535487,15946.992806301188,15993.242896276648
323990,45562.79031532984,47311.52969994051,45339.70557447104,44854.73117078511,46246.94097500181
326030,85749.46726484931,86217.56440604938,85380.28055975918,86998.19617822985,87566.15350675503
330590,5811.114273245101,5809.642878072031,5811.722808055073,5871.280341484722,5955.52052558789
330860,41788.754143983286,42015.20649739416,41476.81758416559,41234.729965660605,41026.73723092007
336260,37158.626176590136,37606.7909418218,36530.58373563893,36482.942816153336,36587.86795505553
336370,67536.45880853127,65844.85924459642,64347.62957368827,62902.84162137868,59562.99897826271
347860,18926.77762905766,18921.04946423234,18808.77059002587,18904.348556435005,19008.420636321025
348150,15444.418216533706,15781.063755292147,15735.195609837043,15652.684670432445,15790.53953746817
348210,67591.75426055024,67920.65114155231,65973.15196191128,66562.05448218725,66216.04518383875
352820,220415.20270529925,221247.8080754936,217591.55060972995,219713.69809545664,216171.31286304543
357780,262999.928102303,267899.3566055421,263556.49443290674,262651.9475016946,269752.31264409196
363280,24572.66754156965,24475.134876316042,24395.130083366235,24461.337996474653,24543.91071258369
950130,17383.971528654656,17187.871294041528,16757.191319317495,16666.344456464398,16211.81057107427
