Index,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27
66570,105409.34899501562,105377.91353286969,104075.30271934577,103478.94919398011,102880.13106513162
66575,54469.871886787805,54369.429877753755,54167.428978094285,53884.58457959064,53575.45822294061
66970,269463.1384481299,272557.8472977986,267876.9237482148,251690.31686077398,245024.76832158613
67000,5590.293281612328,5590.054364316714,5708.9741851684375,5990.266833046359,5884.289840332873
67160,102510.43109981592,102391.82493364025,98482.61307849758,101190.06344385693,105742.99438228487
67310,18755.229677620708,19501.458924476836,19178.184234448407,18508.865145358555,18405.076496037876
67630,15620.389314410157,16310.573844040238,16368.504924460558,16514.21882350032,16634.91513828116
68240,28157.191970303385,28387.54884759271,28013.83141764936,28043.479999194307,27912.617238529092
68270,143994.75775030238,146032.80619075467,144791.7336062637,152561.1449537921,154031.98707864885
68760,75930.22821392,77752.85938989924,76781.99652283906,79330.38656405835,79393.48853760975
69080,20762.769919004197,20947.646793163134,20267.834584865075,20483.12273842523,20412.606270438104
69500,34910.022163375834,35066.35001830077,34511.44725274862,34550.436298002736,34491.49908855117
69620,163400.78642766486,167462.72455256726,170589.86205444133,169505.30432128883,171135.6719883881
69960,76159.06303133394,77123.98671543002,76725.02021717277,77189.00448209194,76827.54877249137
71050,69106.1273787056,69904.56400157609,69598.44227066264,69188.64465286948,69232.53128294615
73240,4210.572733318936,4235.25089842539,4265.095530991456,4250.523266660923,4250.549220264661
74600,34013.270528348425,33580.008223536555,32997.35002539903,33653.12757513505,32929.42270939736
78020,6985.705105012761,6987.80604837441,6950.195890487013,6979.368251752104,6997.239484111737
78130,2917.7355033559193,3025.4102473983153,3217.4756500354074,3145.8988995355394,3066.6995013869555
78340,81345.97674683674,81548.31070250119,80592.90223603646,83437.94187470866,82929.65818294285
78600,98219.28590303537,98869.08958283752,94950.42824818894,89142.1478342182,88823.08617928938
78930,45396.14023387322,44771.33876628835,42885.28790762013,43303.72461892998,43812.189857247766
81660,30357.830665755973,30239.11159560166,30220.68503624378,30241.189242757177,30237.71629900423
82270,14689.295747152757,14823.669678114116,14252.151588491279,14510.388308971867,14493.548356859572
83790,5190.063589194866,5070.278974619041,4981.505736439907,5049.168064984012,5016.584210643534
84110,25483.047506650837,25681.26661667477,24989.142346746416,24831.96205876371,25109.8624293244
84370,43026.92190237787,43150.270581443016,41480.35325932974,40793.385061349145,40168.65952677289
84850,34892.95267744681,35058.53748602883,33961.92658752248,34762.165309269505,34582.74208529358
84990,20944.837156086152,21561.75960562755,21447.96838847392,22697.109101866758,22047.91827780128
85660,17294.31734827713,17599.736452320303,17038.20756099594,17151.00823740476,17012.12711136407
86280,203673.26270452107,203083.4005416548,204442.8568737477,205957.48016660073,205989.1132468221
86390,25429.500007276656,25575.767522720933,25214.104202803763,25697.126971550413,26291.422246687274
86450,21634.99366520949,21735.699057726553,21151.09058629438,21552.76317191615,21443.77732636342
86790,46717.155930584624,47203.9878739615,47609.15156903516,47747.940660981076,47940.64080062342
86900,126451.05471090792,128561.99747524875,127384.22533359537,127334.68772320854,127443.11358607073
88350,2476.392452791659,2452.2238744781866,2434.975946598968,2469.8007042426707,2479.9327305130037
88800,10638.576486043301,10631.164531306575,10275.932590191553,10195.314716641487,10177.311195537946
89030,20982.169905896728,20798.463636250068,20256.076157032247,20183.894661507635,19989.11240744934
